task_id,when_ready,when_running,when_waiting_retrieval,when_retrieved,when_done,worker_committed,worker_slot,time_commit_start,time_commit_end,time_input_mgr,size_input_mgr,time_worker_start,time_worker_end,time_output_mgr,size_output_mgr,when_input_sent,when_output_received,cores_requested,gpus_requested,memory_requested(MB),disk_requested(MB),retrieved_status,done_status,done_code,category
61,1716494676.703114,1716497286.576116,1716497383.756799,1716497383.75986,1716497383.759928,worker-cb7c6c4c5130033fdb68942b826bc325,41,1716497286.575192,1716497286.576088,0.000896,4.291534423828125e-05,1716497372.557895,1716497383.752856,0.001307,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
62,1716494676.703994,1716494683.378522,1716494694.977892,1716494694.980968,1716494694.98104,worker-cb7c6c4c5130033fdb68942b826bc325,37,1716494683.378105,1716494683.378499,0.000394,4.291534423828125e-05,1716494683.481059,1716494694.977184,0.00178,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
63,1716494676.704897,1716497883.301951,1716497892.016979,1716497892.045459,1716497892.045516,worker-cb7c6c4c5130033fdb68942b826bc325,61,1716497883.301448,1716497883.301924,0.000476,4.291534423828125e-05,1716497883.302005,1716497891.979095,0.002703,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
64,1716494676.705815,1716497912.361352,1716497920.29575,1716497920.350639,1716497920.350712,worker-cb7c6c4c5130033fdb68942b826bc325,22,1716497912.36084,1716497912.361323,0.000483,4.291534423828125e-05,1716497912.361427,1716497920.294908,0.002164,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
65,1716494676.706722,1716497933.151767,1716497941.32053,1716497941.38241,1716497941.382473,worker-cb7c6c4c5130033fdb68942b826bc325,56,1716497933.151318,1716497933.151741,0.000423,4.291534423828125e-05,1716497933.15181,1716497941.319868,0.059656,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
66,1716494676.707619,1716498121.890825,1716498130.336783,1716498130.351857,1716498130.351922,worker-cb7c6c4c5130033fdb68942b826bc325,22,1716498121.890243,1716498121.890798,0.000555,4.291534423828125e-05,1716498121.890894,1716498130.3362,0.001585,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
67,1716494676.708493,1716497924.68405,1716497932.677264,1716497932.687012,1716497932.687083,worker-cb7c6c4c5130033fdb68942b826bc325,55,1716497924.683501,1716497924.684013,0.000512,4.291534423828125e-05,1716497924.684077,1716497932.676406,0.001603,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
68,1716494676.709356,1716494683.363982,1716494694.265084,1716494694.268295,1716494694.268355,worker-cb7c6c4c5130033fdb68942b826bc325,8,1716494683.363541,1716494683.363958,0.000417,4.291534423828125e-05,1716494683.423342,1716494694.262376,0.002097,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
69,1716494676.710514,1716497283.079511,1716497383.659991,1716497383.664153,1716497383.664224,worker-cb7c6c4c5130033fdb68942b826bc325,61,1716497283.078987,1716497283.079484,0.000497,4.291534423828125e-05,1716497372.557049,1716497383.653624,0.001497,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
70,1716494676.711445,1716497283.928848,1716497383.730849,1716497383.734787,1716497383.734883,worker-cb7c6c4c5130033fdb68942b826bc325,12,1716497283.928304,1716497283.928788,0.000484,4.291534423828125e-05,1716497372.557341,1716497383.729971,0.001472,0.0001077651977539062,,,0,0,0,0,RETRIEVED,SUCCESS,0,default
